X,Y,Z,EDA,HR,TEMP,id,datetime,label,anomaly_flag
62,29,68,6.864249,102.99,31.45,11,04:31:00,2,0
-50,-45,-28,7.261532,103.76,31.77,6,04:32:00,2,0
-65,-92,-27,7.186489,103.46,31.39,3,04:33:00,2,0
9,-79,-35,8.414402340856231,120.46537049360384,31.63,6,04:34:00,2,1
-97,-3,92,7.179787,104.82,31.46,10,04:35:00,2,0
38,-57,18,7.32667,98.26,31.28,7,04:36:00,2,0
9,59,-55,7.078603,103.29,31.43,10,04:37:00,2,0
13,85,19,6.897405,104.59,31.42,11,04:38:00,2,0
98,32,80,6.958162,96.58,31.57,13,04:39:00,2,0
5,-99,-91,6.837537,109.63,31.53,11,04:40:00,2,0
-34,-78,-3,6.928389,101.27,31.68,18,04:41:00,2,0
-43,19,55,7.130355,105.61,31.71,6,04:42:00,2,0
67,-15,-100,7.025377,110.29,31.58,13,04:43:00,2,0
85,64,-91,7.271489,107.82,31.66,3,04:44:00,2,0
-43,4,51,7.300058,106.7,31.28,9,04:45:00,2,0
-8,-12,86,7.064228,105.18,31.64,3,04:46:00,2,0
59,0,12,7.249429,105.43,31.5,3,04:47:00,2,0
-69,37,-20,7.152855,110.22,31.2,3,04:48:00,2,0
-8,76,-55,7.164322,98.94,31.57,2,04:49:00,2,0
50,-92,82,6.966962,104.61,31.45,1,04:50:00,2,0
-59,10,-28,7.246573,99.67,31.52,11,04:51:00,2,0
-91,-41,54,6.852577,104.52,31.57,8,04:52:00,2,0
-39,16,24,7.159181,100.74,31.6,13,04:53:00,2,0
78,-94,39,7.014758,99.22,31.49,14,04:54:00,2,0
-28,-37,-4,7.141026,108.07,31.4,12,04:55:00,2,0
-64,34,-33,7.150991,108.59,31.58,13,04:56:00,2,0
78,-1,-17,7.205802,104.89,31.59,1,04:57:00,2,0
49,-62,-78,9.500647686649502,116.66345110914666,31.2,16,04:58:00,2,1
-60,57,-54,7.006774,108.84,31.67,4,04:59:00,2,0
-29,23,52,6.462853,99.72,31.17,8,05:00:00,1,0
75,-62,42,6.334942,96.65,31.11,17,05:01:00,1,0
-83,74,-78,6.314484,95.32,31.11,14,05:02:00,1,0
77,-28,-42,6.442821,100.6,31.12,1,05:03:00,1,0
-66,-60,82,6.510462,90.85,31.05,15,05:04:00,1,0
63,40,-45,6.515041,95.6,31.2,14,05:05:00,1,0
24,-77,-69,6.443838,95.41,31.2,17,05:06:00,1,0
7,-77,-67,6.302198,93.31,31.17,16,05:07:00,1,0
-19,17,-48,6.371932,96.24,31.01,18,05:08:00,1,0
5,88,-51,6.481866,95.36,31.25,16,05:09:00,1,0
-73,84,53,6.207525,95.43,31.19,11,05:10:00,1,0
-65,-35,84,6.202556,93.27,31.17,6,05:11:00,1,0
-9,-73,-12,6.421242,95.27,31.11,5,05:12:00,1,0
-56,11,80,6.419469,98.22,31.21,2,05:13:00,1,0
7,-6,-57,6.48274,96.9,31.37,17,05:14:00,1,0
-38,-89,-84,6.75667,96.49,31.39,2,05:15:00,1,0
85,-52,77,6.429007,94.67,31.15,3,05:16:00,1,0
18,-75,-95,6.138497,95.74,31.3,18,05:17:00,1,0
-77,57,-14,6.576176,95.64,31.2,13,05:18:00,1,0
-31,-68,-4,6.303357,96.07,31.31,13,05:19:00,1,0
38,-93,32,6.583704,92.87,31.19,8,05:20:00,1,0
14,-38,-13,6.351,92.65,31.11,2,05:21:00,1,0
53,-39,37,6.146973,91.61,31.27,1,05:22:00,1,0
-63,13,-76,6.592309,92.77,31.32,13,05:23:00,1,0
79,61,-20,6.420446,96.26,31.21,1,05:24:00,1,0
-83,14,-96,6.27216,94.91,31.21,13,05:25:00,1,0
36,-78,30,6.460568,94.65,31.23,8,05:26:00,1,0
-90,-59,30,6.37377,96.81,31.14,14,05:27:00,1,0
90,-75,-36,6.589057,92.72,31.08,2,05:28:00,1,0
52,-61,45,6.364861,97.27,31.18,14,05:29:00,1,0
70,-69,13,5.704041,85.19,31.08,17,05:30:00,0,0
21,27,36,5.717045,83.79,30.83,10,05:31:00,0,0
-91,46,8,5.750516,83.75,30.83,9,05:32:00,0,0
-96,56,15,5.699438,80.88,31.12,5,05:33:00,0,0
-37,41,-69,5.864015,83.38,30.87,14,05:34:00,0,0
44,74,-93,5.656593,83.8,30.99,13,05:35:00,0,0
-90,41,-5,5.716351,86.13,31.01,16,05:36:00,0,0
-9,55,44,5.702389,85.42,30.9,5,05:37:00,0,0
95,74,10,5.769668,82.95,31.13,11,05:38:00,0,0
97,61,60,5.862872,84.29,30.9,8,05:39:00,0,0
-53,-32,98,5.845385,87.56,30.98,2,05:40:00,0,0
23,-85,25,5.894564,89.41,31.06,14,05:41:00,0,0
51,86,73,5.8983,84.05,30.99,9,05:42:00,0,0
99,37,28,5.788029,88.33,31.22,12,05:43:00,0,0
53,-88,90,6.008037,87.44,30.89,3,05:44:00,0,0
91,1,95,5.695869,84.66,31.06,10,05:45:00,0,0
-14,-19,-66,5.883231,84.91,30.93,3,05:46:00,0,0
97,20,20,5.797919,84.69,30.92,11,05:47:00,0,0
85,16,67,5.832822,83.6,31.16,4,05:48:00,0,0
11,73,-61,5.629924,88.04,31.17,13,05:49:00,0,0
52,31,24,5.872959,85.19,31.02,11,05:50:00,0,0
-80,93,78,5.761735,89.73,31.14,15,05:51:00,0,0
-7,9,-37,5.895084,83.93,30.96,13,05:52:00,0,0
58,-89,1,5.753853,84.21,31.11,13,05:53:00,0,0
-69,42,3,5.933807,86.74,31.1,9,05:54:00,0,0
13,76,-63,5.895993,84.41,31.05,2,05:55:00,0,0
-87,-11,66,5.701022,81.41,31.11,18,05:56:00,0,0
-79,-90,-60,5.601187,85.69,31.08,17,05:57:00,0,0
58,22,-95,5.77064,83.66,31.02,17,05:58:00,0,0
-95,94,54,5.800183,86.45,30.97,13,05:59:00,0,0
-69,2,80,5.817441,86.21,31.26,1,06:00:00,0,0
-8,-71,20,5.746343,85.16,31.05,18,06:01:00,0,0
-57,-45,31,5.924008,83.98,31.03,13,06:02:00,0,0
97,-11,89,5.746353,85.56,30.91,9,06:03:00,0,0
-72,-82,13,5.813267,84.1,30.79,12,06:04:00,0,0
-81,-99,-69,5.816761,84.23,31.0,15,06:05:00,0,0
-92,-75,-37,5.675433,85.35,30.94,18,06:06:00,0,0
-26,-75,-95,5.759631,83.94,30.89,11,06:07:00,0,0
-27,-20,58,5.914109,85.15,30.95,1,06:08:00,0,0
3,-97,-2,5.696041,84.15,30.93,4,06:09:00,0,0
34,96,-37,5.761215,84.9,31.06,2,06:10:00,0,0
-22,0,18,5.924479,84.63,31.08,10,06:11:00,0,0
-6,8,84,5.731913,91.39,30.91,8,06:12:00,0,0
45,-51,68,5.861579,82.71,30.93,2,06:13:00,0,0
69,-46,-9,5.779198,83.21,31.08,17,06:14:00,0,0
86,-71,-34,5.981247,85.08,31.09,2,06:15:00,0,0
-11,4,-44,5.549739,84.13,30.88,10,06:16:00,0,0
-83,97,-74,5.849353,86.81,30.9,9,06:17:00,0,0
-9,-17,-40,5.71121,86.93,30.79,18,06:18:00,0,0
-54,21,72,5.792222,86.71,31.03,5,06:19:00,0,0
-49,6,-15,5.83645,83.32,30.88,5,06:20:00,0,0
51,54,35,5.869926,84.39,31.04,12,06:21:00,0,0
3,58,14,5.80545,82.49,31.05,4,06:22:00,0,0
-11,-24,20,5.630298,82.61,31.1,16,06:23:00,0,0
-14,18,-59,5.754063,85.21,30.98,5,06:24:00,0,0
-91,22,93,5.686825,84.51,30.95,15,06:25:00,0,0
17,23,66,6.009857,83.07,30.96,13,06:26:00,0,0
-93,-94,-32,5.856111,81.98,30.97,6,06:27:00,0,0
-16,-52,-66,5.650283,85.35,30.83,4,06:28:00,0,0
-91,-17,-16,5.809743,86.67,30.98,13,06:29:00,0,0
-75,78,-32,6.464614,93.72,31.14,8,06:30:00,1,0
15,14,38,6.563274,92.76,31.23,8,06:31:00,1,0
22,-82,-97,6.555626,98.54,31.38,3,06:32:00,1,0
-70,-70,75,6.466759,96.82,31.3,9,06:33:00,1,0
-97,-95,-71,6.596547,97.0,31.18,13,06:34:00,1,0
32,56,-1,6.359211,96.1,31.22,12,06:35:00,1,0
75,-37,30,6.526726,96.15,31.25,8,06:36:00,1,0
-80,-7,46,6.370511,92.56,31.34,15,06:37:00,1,0
-92,-22,56,6.160194,94.29,31.48,18,06:38:00,1,0
-62,-37,-70,6.668406,96.81,31.43,15,06:39:00,1,0
-43,4,-38,6.500056,99.02,30.99,12,06:40:00,1,0
-90,26,85,6.457916,95.56,31.23,18,06:41:00,1,0
85,36,-78,6.343974,101.68,31.22,15,06:42:00,1,0
-43,63,95,6.383456,96.11,31.26,14,06:43:00,1,0
60,64,33,6.22023,99.95,31.3,17,06:44:00,1,0
73,-28,-73,6.723892,93.7,31.23,3,06:45:00,1,0
-1,18,-3,6.140997,93.55,31.08,4,06:46:00,1,0
-73,-62,-35,6.285482,93.84,31.01,11,06:47:00,1,0
-74,88,2,6.201301,92.02,31.37,18,06:48:00,1,0
-36,72,-14,6.341522,93.31,31.2,2,06:49:00,1,0
-90,-49,63,6.265125,93.87,31.21,14,06:50:00,1,0
57,20,-29,6.104865,94.63,31.16,1,06:51:00,1,0
-4,69,-24,6.204834,97.87,31.21,5,06:52:00,1,0
-40,78,63,6.772402,95.45,31.14,15,06:53:00,1,0
-1,-37,-43,6.427107,95.13,31.2,10,06:54:00,1,0
7,88,93,6.27971,95.85,31.16,1,06:55:00,1,0
35,14,95,6.282197,94.96,31.16,4,06:56:00,1,0
-85,46,28,6.402701,96.12,31.2,5,06:57:00,1,0
-65,20,2,6.118125,95.12,31.4,2,06:58:00,1,0
-73,58,44,6.444006,94.34,31.1,10,06:59:00,1,0
33,41,58,6.948357,105.22,31.21,11,07:00:00,2,0
-84,9,-65,7.277587,109.17,31.48,3,07:01:00,2,0
86,-20,76,6.854072,111.99,31.43,11,07:02:00,2,0
8,3,-29,7.167977,102.57,31.27,9,07:03:00,2,0
49,-34,77,7.132721,101.55,31.44,16,07:04:00,2,0
-44,52,-35,7.223967,100.64,31.32,16,07:05:00,2,0
-54,17,70,7.417928,111.74,31.91,12,07:06:00,2,0
-31,30,65,6.827186,106.43,31.4,3,07:07:00,2,0
-33,7,-80,7.023378,104.71,31.6,18,07:08:00,2,0
23,-85,49,6.737382,100.09,31.42,6,07:09:00,2,0
-89,89,-61,7.287403,100.63,31.76,2,07:10:00,2,0
52,-16,-27,6.787714,105.43,31.4,15,07:11:00,2,0
77,50,-89,7.034293,101.57,31.5,7,07:12:00,2,0
-85,85,99,7.0855,102.15,31.71,6,07:13:00,2,0
85,47,-45,7.416809,100.18,31.41,3,07:14:00,2,0
-25,-69,-56,7.426541,97.3,31.45,3,07:15:00,2,0
47,98,20,7.24547,106.54,31.64,9,07:16:00,2,0
31,-30,-91,6.996141,113.26,31.74,7,07:17:00,2,0
5,-98,-31,7.142529,104.6,31.76,9,07:18:00,2,0
35,-36,30,7.126986,107.93,31.47,6,07:19:00,2,0
-79,-6,50,7.189012,103.07,31.44,8,07:20:00,2,0
-39,-82,-42,7.053108,108.87,31.34,17,07:21:00,2,0
13,-73,-54,6.896647,105.22,31.44,14,07:22:00,2,0
-29,24,-91,6.840254,104.65,31.4,3,07:23:00,2,0
-79,-80,92,7.207374,95.19,31.33,13,07:24:00,2,0
-40,23,33,7.10949,101.6,31.52,11,07:25:00,2,0
-17,-8,27,6.923308,100.71,31.51,13,07:26:00,2,0
-85,-81,-59,6.645398,103.07,31.52,10,07:27:00,2,0
52,-51,0,7.08858,108.61,31.43,4,07:28:00,2,0
-3,-33,-23,6.951193,108.06,31.6,4,07:29:00,2,0
-29,9,12,6.503487,96.7,31.31,13,07:30:00,1,0
-61,-55,-43,6.312407,94.48,31.18,1,07:31:00,1,0
80,79,94,6.571225,95.06,31.26,11,07:32:00,1,0
27,-70,-16,6.468602,93.99,31.16,5,07:33:00,1,0
14,-48,84,6.360545,91.67,31.11,2,07:34:00,1,0
-14,9,44,6.539711,89.02,31.31,16,07:35:00,1,0
-77,-5,-56,6.242615,93.85,31.16,5,07:36:00,1,0
46,61,30,6.657467,95.89,31.21,7,07:37:00,1,0
54,-48,36,6.460455,93.56,31.34,7,07:38:00,1,0
60,75,-98,6.269294,97.01,31.13,13,07:39:00,1,0
-56,63,-21,6.509097,94.56,31.19,7,07:40:00,1,0
-17,0,54,6.279267,91.08,31.13,15,07:41:00,1,0
-79,93,29,6.232298,94.06,31.52,9,07:42:00,1,0
-82,57,33,6.36078,93.98,31.27,15,07:43:00,1,0
22,-6,63,6.422709,92.23,31.26,10,07:44:00,1,0
81,-40,86,6.264484,93.69,31.32,11,07:45:00,1,0
-38,21,-75,6.438338,92.56,31.11,3,07:46:00,1,0
-71,15,48,6.617036,92.92,31.08,10,07:47:00,1,0
90,-45,34,6.500912,94.92,31.1,10,07:48:00,1,0
41,-25,-93,6.301144,100.94,31.32,7,07:49:00,1,0
5,-91,85,6.36146,89.41,31.22,1,07:50:00,1,0
56,-99,53,6.440966,89.62,31.1,11,07:51:00,1,0
-100,-13,77,6.334597,93.56,31.39,4,07:52:00,1,0
9,-17,31,6.220139,99.19,31.08,15,07:53:00,1,0
-66,-42,92,6.328419,92.21,31.46,18,07:54:00,1,0
-52,33,97,6.362689,97.29,31.19,10,07:55:00,1,0
-51,58,10,6.256811,95.53,31.14,4,07:56:00,1,0
90,-47,78,6.283849,101.64,31.13,17,07:57:00,1,0
-93,-20,4,6.282812,98.26,31.08,16,07:58:00,1,0
-42,-56,64,6.562757,94.58,30.99,2,07:59:00,1,0
46,53,17,5.814728,85.67,30.86,4,08:00:00,0,0
26,-6,21,5.800267,82.07,30.9,13,08:01:00,0,0
40,20,4,5.761563,83.59,31.11,9,08:02:00,0,0
-20,-97,25,5.831236,84.09,30.91,14,08:03:00,0,0
-31,-65,-17,5.755994,84.74,31.09,1,08:04:00,0,0
-26,-1,44,5.893947,85.54,31.14,15,08:05:00,0,0
16,-97,-44,5.692133,84.45,30.98,14,08:06:00,0,0
29,28,-20,5.941849,83.86,30.95,5,08:07:00,0,0
-67,53,69,5.652056,84.88,30.86,17,08:08:00,0,0
-16,-88,-69,5.92062,82.86,31.05,5,08:09:00,0,0
-32,-90,36,5.743799,86.38,30.95,17,08:10:00,0,0
-95,-75,43,5.901684,84.93,30.99,14,08:11:00,0,0
-15,-48,-92,7.680027668652924,96.15951207942604,31.03,12,08:12:00,0,0
65,22,-62,5.796799,84.98,30.96,14,08:13:00,0,0
-89,-14,-8,5.603204,83.03,30.98,11,08:14:00,0,0
-42,81,-27,5.731534,83.11,31.14,2,08:15:00,0,0
63,51,20,5.894834,82.92,31.03,8,08:16:00,0,0
-23,-43,93,6.025752,85.04,31.0,16,08:17:00,0,0
96,21,67,5.744202,85.47,30.92,12,08:18:00,0,0
-17,-96,13,5.784993,84.7,31.21,10,08:19:00,0,0
-75,-65,80,6.015302,83.95,30.95,12,08:20:00,0,0
50,3,-13,5.975439,86.19,30.85,3,08:21:00,0,0
-19,11,2,5.681286,88.65,30.95,2,08:22:00,0,0
-93,61,-83,5.719316,83.33,31.07,9,08:23:00,0,0
55,77,-54,5.790508,81.84,31.19,11,08:24:00,0,0
-87,-1,-98,5.759961,85.94,31.05,12,08:25:00,0,0
-36,-76,-70,5.746926,84.6,31.05,10,08:26:00,0,0
-4,-82,-71,5.854028,86.48,30.86,9,08:27:00,0,0
6,96,-65,5.94116,83.36,31.1,3,08:28:00,0,0
-96,71,20,5.938888,85.96,31.08,10,08:29:00,0,0
-73,83,-97,5.794701,86.07,30.95,7,08:30:00,0,0
-71,30,29,5.931994,84.91,30.94,10,08:31:00,0,0
1,76,29,5.796455,88.66,31.12,2,08:32:00,0,0
-19,3,-60,5.920242,86.22,30.81,18,08:33:00,0,0
48,68,-56,5.698578,87.64,30.85,8,08:34:00,0,0
57,-83,68,5.762806,85.03,31.1,18,08:35:00,0,0
-89,34,2,5.766636,89.27,31.13,3,08:36:00,0,0
-17,-89,-48,6.010751,86.88,30.96,17,08:37:00,0,0
-17,-49,50,5.825101,82.46,30.99,5,08:38:00,0,0
-1,19,-51,5.788364,84.07,31.03,12,08:39:00,0,0
-30,-58,-54,5.846502,84.44,30.99,11,08:40:00,0,0
-69,-13,-36,6.034053,86.51,31.13,2,08:41:00,0,0
-91,33,-3,5.693299,83.35,31.02,11,08:42:00,0,0
-88,24,-42,5.836898,87.08,31.0,7,08:43:00,0,0
-40,-24,17,5.736006,85.29,30.92,2,08:44:00,0,0
20,11,-29,5.823424,84.29,30.93,16,08:45:00,0,0
92,93,2,5.953276,87.34,31.01,13,08:46:00,0,0
30,-14,-35,5.778933,85.34,31.3,16,08:47:00,0,0
35,32,-78,5.65732,89.56,30.94,9,08:48:00,0,0
-2,-100,-30,5.958081,84.32,31.11,15,08:49:00,0,0
88,64,30,5.677076,84.05,31.0,9,08:50:00,0,0
-78,78,44,5.612551,85.76,31.13,12,08:51:00,0,0
-72,19,69,5.818337,85.06,31.11,12,08:52:00,0,0
-21,-2,77,5.887158,83.48,30.96,1,08:53:00,0,0
66,-14,57,5.665018,84.6,30.91,11,08:54:00,0,0
33,-94,-57,5.66616,85.44,31.01,7,08:55:00,0,0
57,51,94,5.836903,86.99,31.01,2,08:56:00,0,0
51,-51,-81,5.867959,85.68,31.1,15,08:57:00,0,0
37,-38,63,5.661965,83.37,30.94,3,08:58:00,0,0
4,-36,39,5.743524,84.46,30.94,2,08:59:00,0,0
-72,81,-50,6.540617,94.17,31.13,11,09:00:00,1,0
36,27,-64,6.578516,93.75,31.13,14,09:01:00,1,0
70,77,-3,6.423666,97.16,31.08,13,09:02:00,1,0
-30,-37,-57,6.564482,89.66,31.12,12,09:03:00,1,0
40,-51,80,6.381667,95.96,31.39,10,09:04:00,1,0
-3,88,-20,6.366125,97.42,30.99,12,09:05:00,1,0
-93,-50,32,6.533394,96.43,31.27,12,09:06:00,1,0
-48,80,44,6.191519,99.39,31.22,1,09:07:00,1,0
-52,27,34,6.299642,97.56,31.26,5,09:08:00,1,0
44,47,9,6.27676,93.4,31.26,6,09:09:00,1,0
19,-16,-21,6.315175,91.12,31.13,15,09:10:00,1,0
-6,88,-74,6.678353,84.79,31.37,1,09:11:00,1,0
-20,-35,76,6.22079,95.05,31.13,10,09:12:00,1,0
85,-94,2,6.534492,94.04,31.19,13,09:13:00,1,0
31,79,-86,6.428103,96.9,31.22,14,09:14:00,1,0
38,88,-8,6.591232,102.11,31.14,6,09:15:00,1,0
-4,36,-11,6.47332,92.88,31.27,15,09:16:00,1,0
23,-15,60,6.472893,100.72,31.17,1,09:17:00,1,0
2,-54,50,6.274688,95.5,31.02,15,09:18:00,1,0
-69,96,-46,6.455726,95.05,31.05,3,09:19:00,1,0
-30,-19,-48,6.433771,91.85,30.97,7,09:20:00,1,0
-71,-22,99,6.384507,96.6,31.23,11,09:21:00,1,0
-34,77,25,6.621458,87.34,31.15,12,09:22:00,1,0
81,-27,46,6.429562,96.35,31.23,9,09:23:00,1,0
-83,-19,-70,6.522743,91.31,31.17,10,09:24:00,1,0
82,-91,-30,6.304488,93.67,31.06,12,09:25:00,1,0
-50,91,-18,6.255868,92.89,31.17,13,09:26:00,1,0
53,97,17,6.389072,91.88,31.21,11,09:27:00,1,0
7,-66,76,6.690433,95.94,31.21,14,09:28:00,1,0
58,-5,-17,6.327137,100.94,31.16,3,09:29:00,1,0
75,9,-58,7.283921,105.04,31.48,2,09:30:00,2,0
77,88,2,6.923681,101.99,31.53,9,09:31:00,2,0
-44,89,-22,7.100445,113.41,31.49,4,09:32:00,2,0
-81,-81,-89,7.808419,104.25,31.7,13,09:33:00,2,0
85,35,57,6.931921,96.72,31.53,17,09:34:00,2,0
-74,14,-95,7.203346,103.68,31.46,10,09:35:00,2,0
-42,38,-8,7.334925,106.93,31.44,3,09:36:00,2,0
-90,52,-51,7.031997,101.23,31.33,9,09:37:00,2,0
-34,-6,-46,7.230983,116.85,31.29,1,09:38:00,2,0
-8,-95,56,6.839763,104.62,31.85,13,09:39:00,2,0
-31,49,6,6.919872,102.12,31.59,15,09:40:00,2,0
7,7,-32,7.260279,100.6,31.55,7,09:41:00,2,0
21,-36,80,7.220455,110.26,31.71,3,09:42:00,2,0
-83,12,-68,6.739088,110.09,31.35,15,09:43:00,2,0
32,33,69,8.344523421256213,122.5662969187097,31.22,5,09:44:00,2,1
55,74,-29,6.777458,105.75,31.68,11,09:45:00,2,0
-88,66,-74,7.494789,106.21,31.45,7,09:46:00,2,0
51,-83,18,6.925998,110.84,31.67,15,09:47:00,2,0
-82,-10,68,7.41051,101.78,31.36,16,09:48:00,2,0
-26,96,78,7.312304,101.46,31.24,7,09:49:00,2,0
73,-38,-51,7.119311,114.56,31.46,10,09:50:00,2,0
-75,56,38,7.296678,103.59,31.4,12,09:51:00,2,0
-27,22,-31,7.502238,103.35,31.63,17,09:52:00,2,0
81,40,-59,7.259526,96.48,31.29,12,09:53:00,2,0
-54,-77,78,7.190615,106.35,31.18,18,09:54:00,2,0
-35,32,-83,8.4100759765023,119.27090639531131,31.36,16,09:55:00,2,1
40,48,-62,6.931896,102.89,31.22,2,09:56:00,2,0
13,38,76,7.334312,100.6,31.31,3,09:57:00,2,0
49,-50,-10,6.951394,106.22,31.45,9,09:58:00,2,0
65,-35,70,7.098877,109.29,31.6,5,09:59:00,2,0
-34,94,-36,6.232168,87.95,31.07,13,10:00:00,1,0
65,3,-50,6.457974,92.76,31.27,11,10:01:00,1,0
-53,39,-81,6.683753,97.52,31.19,7,10:02:00,1,0
29,19,82,6.247096,92.08,31.27,6,10:03:00,1,0
-17,81,37,6.423951,95.01,31.29,1,10:04:00,1,0
8,33,85,6.357052,92.88,31.41,15,10:05:00,1,0
57,-5,-24,6.291922,97.31,31.1,18,10:06:00,1,0
71,82,-26,6.171213,96.4,31.24,7,10:07:00,1,0
46,50,68,6.481015,92.97,31.25,14,10:08:00,1,0
-93,-74,10,6.447064,97.56,31.07,8,10:09:00,1,0
-52,53,-98,6.395782,94.15,31.24,13,10:10:00,1,0
28,-9,22,6.16347,93.66,31.21,4,10:11:00,1,0
2,91,40,6.19792,91.98,31.15,1,10:12:00,1,0
-63,85,52,6.424644,100.38,31.18,10,10:13:00,1,0
90,-19,-78,6.376748,94.51,31.04,8,10:14:00,1,0
49,-27,8,6.236835,93.23,31.16,15,10:15:00,1,0
-57,-64,-94,6.513994,93.83,31.1,13,10:16:00,1,0
45,-29,-41,6.414269,101.41,31.31,16,10:17:00,1,0
-71,-74,31,6.213754,94.08,31.17,2,10:18:00,1,0
-98,77,-59,6.327372,95.49,31.15,14,10:19:00,1,0
13,-71,7,6.280899,98.68,31.3,17,10:20:00,1,0
2,-62,-23,6.264665,95.94,31.11,15,10:21:00,1,0
-13,70,-64,6.399681,92.75,31.32,9,10:22:00,1,0
49,70,23,6.196289,92.79,31.09,7,10:23:00,1,0
40,-45,-34,6.205922,97.06,31.23,13,10:24:00,1,0
-73,3,-3,6.542746,98.41,31.06,1,10:25:00,1,0
12,83,21,6.361673,89.38,31.25,17,10:26:00,1,0
76,1,72,6.327038,96.4,31.06,2,10:27:00,1,0
65,46,82,6.638118,94.62,31.07,9,10:28:00,1,0
80,90,-82,6.282806,99.71,31.2,1,10:29:00,1,0
-24,2,-5,5.697099,88.83,31.01,13,10:30:00,0,0
-18,58,91,5.935788,85.73,31.16,10,10:31:00,0,0
28,-81,49,5.812575,85.78,31.01,13,10:32:00,0,0
-22,-87,-32,5.855736,81.07,31.13,17,10:33:00,0,0
78,86,82,5.803394,87.53,31.1,17,10:34:00,0,0
92,-94,89,5.814834,85.12,30.98,4,10:35:00,0,0
-20,37,94,5.809444,85.44,30.83,4,10:36:00,0,0
-62,37,71,5.883702,87.57,31.18,12,10:37:00,0,0
-99,-28,-25,5.812887,85.28,31.19,4,10:38:00,0,0
-2,-79,-45,5.706139,87.25,31.03,8,10:39:00,0,0
12,87,-78,5.743016,82.16,30.87,9,10:40:00,0,0
-50,88,-100,5.752191,85.1,31.09,17,10:41:00,0,0
-30,-43,49,5.935252,86.12,31.01,12,10:42:00,0,0
84,84,67,5.946245,85.29,30.93,5,10:43:00,0,0
-40,-57,45,5.764222,88.07,31.05,18,10:44:00,0,0
-52,-3,48,5.665234,87.73,30.84,15,10:45:00,0,0
36,-23,-46,5.897623,86.34,31.06,9,10:46:00,0,0
94,37,-12,5.681632,86.03,30.88,4,10:47:00,0,0
65,-74,-13,5.860732,87.12,31.05,16,10:48:00,0,0
-19,-88,-29,5.609524,83.4,30.95,14,10:49:00,0,0
-39,-75,-43,5.710082,86.33,31.05,7,10:50:00,0,0
-95,10,29,5.881685,85.21,30.99,3,10:51:00,0,0
3,-42,-5,5.916757,89.85,31.25,11,10:52:00,0,0
-79,24,-4,5.714395,84.23,31.05,15,10:53:00,0,0
52,-24,89,5.895151,85.37,30.93,15,10:54:00,0,0
19,26,13,5.901007,83.34,30.98,9,10:55:00,0,0
64,66,18,5.845581,83.03,30.77,6,10:56:00,0,0
-58,37,-60,5.750526,84.52,30.94,4,10:57:00,0,0
97,20,-57,5.77014,82.56,31.22,4,10:58:00,0,0
-88,66,65,5.694683,89.08,31.1,14,10:59:00,0,0
63,31,70,5.691504,90.06,30.94,14,11:00:00,0,0
-94,-93,-57,5.665677,87.19,31.01,7,11:01:00,0,0
-97,44,-54,5.772323,82.56,31.08,17,11:02:00,0,0
39,44,17,5.817048,84.02,31.1,7,11:03:00,0,0
-30,68,84,5.654788,84.12,30.99,13,11:04:00,0,0
25,-2,15,5.819497,85.75,30.89,15,11:05:00,0,0
48,15,35,5.701647,82.37,31.05,18,11:06:00,0,0
82,-39,-83,5.799034,82.12,31.01,15,11:07:00,0,0
75,2,-38,5.708961,84.58,31.04,3,11:08:00,0,0
-81,-93,90,5.753817,82.59,31.01,4,11:09:00,0,0
34,-54,22,5.819045,82.55,31.1,7,11:10:00,0,0
60,94,90,5.853334,86.12,30.85,10,11:11:00,0,0
-68,-8,23,5.701826,84.73,30.88,6,11:12:00,0,0
-96,-71,37,5.857779,84.62,30.94,5,11:13:00,0,0
11,-62,-98,5.626524,85.67,31.09,6,11:14:00,0,0
-12,-13,-45,5.683519,86.64,31.01,9,11:15:00,0,0
80,72,63,5.660251,81.0,31.17,11,11:16:00,0,0
94,18,60,5.84785,84.53,31.07,16,11:17:00,0,0
4,86,14,5.817637,84.9,31.07,13,11:18:00,0,0
-55,93,-44,5.870525,82.56,31.15,10,11:19:00,0,0
49,-53,21,5.605706,87.34,30.91,2,11:20:00,0,0
-76,84,39,5.85669,88.29,31.02,15,11:21:00,0,0
-75,25,72,5.782356,86.1,31.02,13,11:22:00,0,0
-30,-78,92,5.850403,85.76,30.99,7,11:23:00,0,0
-8,-22,-65,5.766758,88.18,31.02,5,11:24:00,0,0
-42,-26,21,6.025708,87.3,30.75,10,11:25:00,0,0
25,85,-98,5.689477,84.31,30.84,18,11:26:00,0,0
34,16,-56,5.716428,86.51,31.0,13,11:27:00,0,0
69,-97,-41,5.748329,86.2,30.89,13,11:28:00,0,0
-79,39,-50,5.606585,83.74,31.07,17,11:29:00,0,0
9,-83,-21,6.342332,97.24,31.24,15,11:30:00,1,0
-7,-63,56,6.366207,99.19,31.29,13,11:31:00,1,0
29,-96,-84,6.490881,93.82,31.21,8,11:32:00,1,0
51,-75,-40,6.339446,92.94,31.34,8,11:33:00,1,0
-70,-74,-100,6.649702,94.46,31.12,9,11:34:00,1,0
-59,98,-61,6.314143,99.44,31.05,14,11:35:00,1,0
37,81,-94,6.528319,87.82,31.38,17,11:36:00,1,0
0,-46,63,6.383119,96.48,30.97,7,11:37:00,1,0
-56,-84,63,6.46382,93.55,31.07,9,11:38:00,1,0
